,acc_cyt,domains,mycofactocin,Mycofactocin_RRE,mycofact_rSAM,mycofact_TetR,actino_HemFlav,mycofact_glyco,mycofact_creat,SDR_subfam_1,Rv0697,TetR_N,Pyr_redox_2,SDR_subfam_2,AAA_5,VWA_CoxE,Reductase_C,GerE,mycofact_OYE_2,Response_reg,NDMA_methanol,PA_CoA_Oxy5,HisKA_3,mycofact_OYE_1,Methyltransf_11,efflux_EmrB,Fe-ADH
WP_149653584.1,zzzzz66,"['Pkinase', 'TOMM_kin_cyc', 'TPR_12', 'TPR_MalT', 'AAA_25', 'Amino_oxidase', 'cNMP_binding', 'cNMP_binding', '2A0121', 'Rv0697', 'mycofact_glyco', 'mycofact_creat', 'actino_HemFlav', 'mycofact_rSAM', 'Mycofactocin_RRE', 'mycofactocin', 'mycofact_TetR', 'DUF2332', 'Alginate_lyase2']",1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WP_011895886.1,zzzz135,"['CYP450_TxtE', 'TetR_N', 'TetR_C_11', 'efflux_EmrB', 'Rv0697', 'mycofact_glyco', 'actino_HemFlav', 'mycofact_rSAM', 'Mycofactocin_RRE', 'mycofactocin', 'mycofact_TetR', 'Sig70_famx2', 'Glyoxalase_6', 'DUF222', 'HTH_AsnC-type', 'MarR', 'Sigma70_r4']",1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
WP_108579906.1,zzzz237,"['Oxidored_q2', '2a6301s01', 'Proton_antipo_M', 'SpoIIE', 'GAF_2', 'PAS_4', 'HATPase_c_2', 'betA', 'mycofact_glyco', 'mycofact_creat', 'actino_HemFlav', 'mycofact_rSAM', 'Mycofactocin_RRE', 'mycofactocin', 'mycofact_TetR', 'DUF520', 'NDH_I_N', 'NDH_I_M', 'NDH_I_L', 'NDH_I_M', 'Proton_antipo_N', 'Oxidored_q2', 'Oxidored_q3']",1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WP_146319162.1,zzzz252,"['TetR_C_24', 'HTH_23', 'HTH_AsnC-type', 'MFS_1', 'STI1', 'bchO_mg_che_rel', 'His_Phos_1', 'mycofact_glyco', 'SDR_subfam_2', 'actino_HemFlav', 'mycofact_rSAM', 'Mycofactocin_RRE', 'mycofactocin', 'Rxyl_3153', 'AAA_5', 'VWA_CoxE', 'Mg_chelatase', 'DTMP_kinase', 'Lipase_GDSL_2', 'HTH_30', 'HTH_28', 'GGDEF_2', 'TOBE', 'PA_CoA_Oxy5', 'FA_desaturase', 'Rsa3', 'DUF1206']",1,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
WP_056924206.1,zzzz341,"['BPD_transp_2', 'SGL', 'Aldedh', 'mycofact_glyco', 'SDR_subfam_2', 'mycofact_creat', 'actino_HemFlav', 'mycofact_rSAM', 'Mycofactocin_RRE', 'mycofactocin', 'mycofact_TetR', 'Chorion_S16', 'DUF520', 'TOMM_kin_cyc', 'pepN_strep_liv', 'CSD', 'Peptidase_M48', 'DUF4010']",1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WP_111505410.1,zzzz417,"['4HBT_2', 'HATPase_c_2', 'LcrH_SycD', 'AA_permease_2', 'mycofact_TetR', 'HTH_7', 'Rv0697', 'mycofact_glyco', 'mycofactocin', 'Mycofactocin_RRE', 'mycofact_rSAM', 'actino_HemFlav', 'mycofact_creat', 'MFS_1', 'TetR_N', 'Ubiq_cyt_C_chap', 'TetR_C_15', 'adh_short', 'HTH_Tnp_ISL3', 'Abhydrolase_3']",1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WP_103779834.1,zzzz419,"['mycofact_glyco', 'SDR_subfam_2', 'mycofact_creat', 'actino_HemFlav', 'mycofact_rSAM', 'Mycofactocin_RRE', 'mycofactocin', 'NDMA_methanol', 'AAA_5', 'AAA_30', 'VWA_CoxE', 'Methyltransf_11', 'BioC', 'DUF6374', 'Gpr1_Fun34_YaaH', 'Response_reg', 'GerE', 'HTH_38', 'HisKA_3']",1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,0
WP_113782910.1,zzzz440,"['mycofact_OYE_2', 'Pyrid_ox_like', 'SDR_subfam_1', 'SDR_subfam_1', 'SDR_subfam_1', 'mycofact_OYE_1', 'mycofact_rSAM', 'Mycofactocin_RRE', 'mycofactocin', 'mycofact_TetR', 'Aldo_ket_red', 'am_tr_V_VC1184', 'FAD_binding_3', 'Rxyl_3153', 'gas_vesic_GvpN']",1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
WP_118394613.1,zzzz442,"['Cupin_2', 'Ldh_2', 'GYD', 'protocat_pcaD', 'SBD_N', 'NBD_C', 'F_bP_aldolase', 'mycofact_TetR', 'mycofactocin', 'Mycofactocin_RRE', 'mycofact_rSAM', 'actino_HemFlav', 'mycofact_creat', 'mycofact_glyco', 'betA', 'PA_CoA_Oxy5', 'Metal_hydrol', 'TetR_N', 'mycofact_TetR', 'HTH_8', 'Response_reg', 'GerE', 'HTH_28', 'HTH_IclR']",1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
WP_011778561.1,zzzz465,"['DDAH_eukar', 'AsnC_trans_reg', 'HTH_AsnC-type', 'Pyr_redox_2', 'DUF222', 'Glyoxalase_6', 'Sig70_famx2', 'mycofact_TetR', 'mycofactocin', 'Mycofactocin_RRE', 'mycofact_rSAM', 'actino_HemFlav', 'mycofact_creat', 'mycofact_glyco', 'Rv0697', 'CYP450_TxtE', 'CYP450_TxtE', 'COesterase']",1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WP_212844265.1,zzzz486,"['UreD', 'salicylate_mono', 'TetR_C_31', 'Laminin_G_3', 'HpaR', 'Peripla_BP_6', 'Methyltransf_25', 'mycofactocin', 'Mycofactocin_RRE', 'mycofact_rSAM', 'actino_HemFlav', 'mycofact_creat', 'mycofact_glyco', 'Acetyltransf_3', 'anti_R_Lar', 'AA-adenyl-dom', 'Condensation', 'alpha_am_amid']",1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WP_011208766.1,zzzz494,"['VWA_CoxE', 'Methyltransf_25', 'meth_Rta_06860', 'PA_CoA_Oxy5', 'P450_cycloAA_1', 'AraC_binding_2', 'mycofact_glyco', 'actino_HemFlav', 'mycofact_rSAM', 'Mycofactocin_RRE', 'mycofactocin', 'Fe-ADH', 'HisKA_3', 'DUF3369', 'Response_reg', 'GerE', 'Trans_reg_C', 'cyc_hxne_CoA_dh', 'Acyl-CoA_dh_2', 'TetR_C_24', 'TetR_N', 'HTH_24', 'SDR_subfam_1', 'SDR_subfam_1']",1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1
WP_040753321.1,zzzz540,"['DUF347', 'cztR_silR_copR', 'cztS_silS_copS', 'PAP2', 'Glycos_transf_2', 'glyco_TIGR04182', 'PMT_2', 'GT87', 'mycofact_TetR', 'mycofactocin', 'Mycofactocin_RRE', 'mycofact_rSAM', 'actino_HemFlav', 'SDR_subfam_2', 'mycofact_glyco', 'mycofact_creat', 'TetR_N', 'mycofact_TetR', 'HTH_IclR', 'LacI', 'P450_rel_GT_act', 'P450_rel_GT_act']",1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WP_054814690.1,zzzz543,"['FAA_hydrolase', 'Lactamase_B', 'Rce1-like', 'NAD_binding_10', 'AHSA1', 'DUF6214', 'HTH_20', 'S-methyl_trans', 'mycofact_rSAM', 'Mycofactocin_RRE', 'mycofactocin', 'Hemerythrin', 'SGNH', 'Acyl_transf_3', 'Hydrolase_4', 'Abhydrolase_6', 'Abhydrolase_3', 'DUF397', 'Methyltransf_19', 'DUF5753', 'HTH_3']",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WP_143768575.1,zzzz593,"['PEP_resp_reg', 'GAF', 'AMP-binding', 'AMP-binding_C', 'Rv0697', 'NAD_binding_8', 'mycofact_glyco', 'mycofact_creat', 'SDR_subfam_1', 'actino_HemFlav', 'mycofact_rSAM', 'Mycofactocin_RRE', 'mycofactocin', 'mycofact_TetR', 'TetR_C_1', 'TetR_N', 'PA_CoA_Oxy5', 'MaoC_dehydrat_N', 'KshA_C', 'Rieske', 'Acyl-CoA_dh_2', 'sulfur_SfnB', 'Acyl-CoA_dh_M', '23dbph12diox']",1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
WP_021598933.1,zzzz605,"['GntP_permease', 'FCD', 'phnR_burk', 'DUF72', 'mycofact_glyco', 'DUF5122', 'mycofact_creat', 'SDR_subfam_2', 'actino_HemFlav', 'mycofact_rSAM', 'Mycofactocin_RRE', 'mycofactocin', 'mycofact_TetR', 'MFS_1', '2A0118', 'HTH_20', 'VTC', 'DUF4956', 'TOBE_2']",1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WP_226980745.1,zzzz624,"['CxxC_CxxC_SSSS', 'Zn-ribbon_8', 'UPF0547', 'zf-C2H2', 'zf-ribbon_3', 'zinc_ribbon_2', 'DUF302', 'Rhodanese', 'GSH_gloB', 'tRNA_sel_U_synt', 'Rhodanese', 'Pyr_redox_2', 'Reductase_C', 'zf-CDGSH', 'Rieske', 'mycofact_glyco', 'mycofact_rSAM', 'Mycofactocin_RRE', 'mycofactocin', 'Rxyl_3153', 'zf_UBZ', 'actino_HemFlav', 'Rxyl_3153', 'cyt_deam_tetra', 'DUF6228', 'Amidase']",1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
WP_141849158.1,zzzz633,"['Pribosyltran', 'Phosphodiest', 'chol_sulfatase', 'Aldo_ket_red', 'actino_HemFlav', 'mycofact_glyco', 'SDR_subfam_2', 'mycofact_creat', 'mycofact_rSAM', 'Mycofactocin_RRE', 'mycofactocin', 'NDMA_methanol', 'AAA_5', 'SelP_N', 'VWA_CoxE', 'Methyltransf_11', 'Response_reg', 'GerE', 'HisKA_3', 'Fe-ADH']",1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1
WP_113810871.1,zzzz673,"['mycofact_glyco', 'Peripla_BP_2', 'mycofact_creat', 'Response_reg', 'TMAO_torS', 'UPF0225', 'SEC-C', 'Pyrid_ox_like', 'EAL', 'GGDEF', 'mycofact_rSAM', 'Mycofactocin_RRE', 'mycofactocin', 'mycofact_TetR', 'actino_HemFlav', 'DUF1707', 'DUF3270', 'DUF4791', 'DUF3043', 'FAD_binding_3', 'crtI_fam', 'Rxyl_3153']",1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
WP_207840359.1,zzzz695,"['Glycos_transf_2', 'mycofact_glyco', 'mycofact_creat', 'CoA_transf_3', 'SDR_subfam_1', 'actino_HemFlav', 'mycofact_rSAM', 'mycofact_MftB', 'mycofactocin', 'Abhydrolase_6', 'mycofact_TetR', 'PA_CoA_Oxy5', 'DNA_alkylation', 'Pyr_redox_2']",1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
WP_040706267.1,zzzz729,"['Rce1-like', 'NAD_binding_10', 'cyc_hxne_CoA_dh', 'TetR_N', 'TetR_C_33', 'AHSA1', 'Polyketide_cyc2', 'HTH_20', 'HTH_24', 'mycofact_rSAM', 'Mycofactocin_RRE', 'mycofactocin', 'Hemerythrin', 'BTAD', 'TOMM_kin_cyc', 'AAA_16', 'Trans_reg_C', 'HlyD_D4', 'mobB', 'SGNH', 'RPE65', 'DUF397', 'Methyltransf_19']",1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WP_072030259.1,zzzz733,"['Fer4', 'Fer4_13', 'Sig70_famx2', 'Aldedh', 'SCP2', 'AMP-binding', 'AMP-binding_C', 'proV', 'MsbA_rel', 'DUF4142', 'mycofactocin', 'Mycofactocin_RRE', 'mycofact_rSAM', 'mycofact_creat', 'SDR_subfam_2', 'mycofact_glyco', 'actino_HemFlav', 'Trns_repr_metal', 'TauE', 'Rhodanese']",1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WP_152582067.1,zzzz737,"['mycofact_creat', 'actino_HemFlav', 'VWA_2', 'AAA_5', 'SDR_subfam_1', 'SDR_subfam_1', 'SDR_subfam_1', 'mycofact_rSAM', 'Mycofactocin_RRE', 'mycofactocin', 'mycofact_TetR', 'Rv0697', 'efflux_EmrB', 'TetR_N', 'TetR_N', 'TetR_C_31', 'MMPL']",1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
WP_066887409.1,zzzz763,"['mycofact_rSAM', 'Mycofactocin_RRE', 'mycofactocin', 'NDMA_methanol', 'AAA_5', 'chaperone_ClpB', 'CbbQ_C', 'SelP_N', 'VWA_CoxE', 'Methyltransf_11', 'Response_reg', 'GerE', 'HisKA_3', 'HATPase_c', 'Fe-ADH']",1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,1,0,1
WP_097211003.1,zzzz776,"['adh_short', 'AcAcCoA_reduct', 'glut_race', 'TetR_N', 'mycofact_TetR', 'SPW', 'DNA_alkylation', 'PA_CoA_Oxy5', 'mycofact_TetR', 'mycofactocin', 'Mycofactocin_RRE', 'mycofact_rSAM', 'actino_HemFlav', 'mycofact_OYE_1', 'mycofact_OYE_2', 'His_Phos_1', 'DUF362', 'mycofact_creat', 'mycofact_glyco']",1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
WP_033189880.1,zzzz783,"['udk', 'Ribonuc_L-PSP', 'RutC', 'AA_permease', 'pcaR_pcaU', 'actino_HemFlav', 'actino_HemFlav', 'mycofact_rSAM', 'Mycofactocin_RRE', 'mycofactocin', 'mycofact_TetR', 'Methyltransf_11', 'GerE', 'Response_reg', 'HisKA_3', 'GAF_2', 'Fe-ADH', 'MFS_1', 'TetR_C_11', 'TetR_N', 'HTH_IclR']",1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1
WP_048673434.1,zzzz804,"['Zeta_toxin', 'Methylase_S', 'HATPase_c_4', 'AlbA_2', 'HTH_32', 'HTH_20', 'N6_Mtase', 'HsdM_N', 'DDE_Tnp_1', 'DUF4096', 'ntrC', 'GAF', 'PAS_4', 'HTH_28', 'pcaR_pcaU', 'mycofact_MftB', 'SDR_subfam_1', 'mycofactocin', 'mycofact_glyco', 'Creatininase', 'mft_etfB', 'Fer4_2', 'Fer4', 'aprB', 'GG-red-SF', 'Thi4', 'ETF_alpha']",1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WP_068058755.1,zzzz821,"['TIGR02246', 'F420H2_quin_red', 'DUF4052', 'Bac_globin', 'MPAB_Lcp_cat', 'TAT_signal_seq', 'mycofact_glyco', 'mycofact_rSAM', 'Mycofactocin_RRE', 'mycofactocin', 'mycofact_TetR', 'PA-IIL', 'DUF2387', 'TF_Zn_Ribbon', 'CM_2', 'SoxR', 'Abhydrolase_3', 'DUF6261', 'DUF6307']",1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WP_142051892.1,zzzz839,"['CO_dehy_Mo_lg', '4hydroxCoAred', 'mycofact_glyco', 'Phosphodiest', 'MFS_1', 'mycofact_creat', 'mycofact_rSAM', 'Mycofactocin_RRE', 'mycofactocin', 'DUF952', 'TetR_N', 'HTH_IclR', 'LacI', 'PEP_synth', 'DUF418', 'HisKA_3', 'HATPase_c', 'VMA21', 'Response_reg', 'GerE', 'HTH_24']",1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
WP_072803354.1,zzzzz19,"['PASTA', 'PA_CoA_Oxy5', 'Fe-ADH', 'HisKA_3', 'HATPase_c_2', 'GerE', 'Response_reg', 'Methyltransf_11', 'Methyltransf_23', 'mycofact_TetR', 'mycofactocin', 'Mycofactocin_RRE', 'mycofact_rSAM', 'actino_HemFlav', 'actino_HemFlav', 'udk', 'Asp_Glu_race', 'Transp_cyt_pur', 'phnR_burk', 'mycofact_creat']",1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1
WP_100599289.1,zzzzz31,"['CoA_transf_3', 'phnR_burk', 'Aldedh', 'Cupin_2', 'SpoIIE', 'PAS_4', 'sensory_box', 'PAS', 'GAF_2', 'mycofact_TetR', 'Rv0697', 'mycofactocin', 'Mycofactocin_RRE', 'mycofact_rSAM', 'actino_HemFlav', 'mycofact_creat', 'mycofact_glyco', 'MR_MLE_C', 'MR_MLE_N', 'LysR_substrate', 'HTH_1', 'ROK', 'MarR_2', 'BPD_transp_1']",1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WP_119065635.1,zzzzz64,"['tRNA_TsaA', 'NicO', 'SfLAP', 'FUR', 'NUDIX', 'Rad50_zn_hook', 'mycofact_glyco', 'Methyltransf_23', 'PqqD_rel_X', 'Creatininase', 'actino_HemFlav', 'mycofact_rSAM', 'Mycofactocin_RRE', 'SDR_subfam_1', 'mycofactocin', 'Methyltransf_11', 'Methyltransf_23', 'VWA_CoxE', 'Ribosomal_S30AE', 'VWA_CoxE', 'TetR_C_11', 'NPV_P10', 'AAA_5', '26Sp45', 'NDMA_methanol', 'AbrB', 'Gneg_AbrB_dup']",1,1,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
WP_033188267.1,zzzzz76,"['protocat_alph', 'protocat_beta', 'pcaR_pcaU', 'B4_12hDH', 'F420_oxidored', 'gnd_rel', 'actino_HemFlav', 'mycofact_rSAM', 'Mycofactocin_RRE', 'mycofact_MftB', 'mycofactocin', 'ECH_1', 'hemL', 'Bac_luciferase', 'Hydrolase_4', 'MFS_1', '2_A_01_02', 'Aldedh', 'Rxyl_3153']",1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WP_030870352.1,zzzzz86,"['ketoacyl-synt', 'Docking', 'FAD_binding_3', 'Polyketide_cyc2', 'SDR_subfam_1', 'efflux_EmrB', 'adh_short_C2', 'mycofactocin', 'Mycofactocin_RRE', 'mycofact_rSAM', 'mycofact_OYE_1', 'mycofact_OYE_2', 'ETF_alpha', 'ETF', 'GG-red-SF', 'FeFe_hydrog_B1', 'mft_etfB', 'SDR_subfam_2']",1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
WP_034436980.1,zzzz132,"['Creatininase', 'mycofact_glyco', 'mycofactocin', 'FIST', 'SDR_subfam_1', 'Mycofactocin_RRE', 'propionate_PrpR', 'nifA', 'PAS_4', 'PAS', 'HTH_28', 'DUF72', 'pta', 'AAA_26', 'DRTGG', 'GGDEF', 'AAA_16', 'TOMM_kin_cyc', 'TPR_9', 'TPR_12', 'ksgA', 'Tex_YqgF', 'MmgE_PrpD', 'MmgE_PrpD_C', 'CHAD']",1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WP_030483540.1,zzzz223,"['Nitroreductase', 'Response_reg', 'GerE', 'HTH_7', 'GAF_2', 'HATPase_c', 'mycofact_glyco', 'SDR_subfam_2', 'mycofact_creat', 'actino_HemFlav', 'mycofact_rSAM', 'Mycofactocin_RRE', 'mycofactocin', 'mycofact_TetR', 'DUF6300', 'EVE', 'SIP', 'FAD_binding_9', 'DUF1540', 'hmgA', 'fum_ac_acetase']",1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
WP_205857702.1,zzzz251,"['cyc_hxne_CoA_dh', 'PA_CoA_ligase', 'pcaR_pcaU', 'HTH_IclR', 'mycofact_glyco', 'mycofact_creat', 'actino_HemFlav', 'mycofact_rSAM', 'mycofact_rSAM', 'Mycofactocin_RRE', 'mycofactocin', 'mycofact_TetR', 'mycofact_glyco', 'mycofact_glyco', 'betA', 'GMC_oxred_C', 'Exo_endo_phos', 'NUDIX']",1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WP_084837357.1,zzzz290,"['Rv1155_F420', 'GMC_mycofac_2', 'mycofact_glyco', 'mycofact_creat', 'CoA_transf_3', 'SDR_subfam_1', 'actino_HemFlav', 'mycofact_rSAM', 'mycofact_MftB', 'mycofactocin', 'Abhydrolase_6', 'mycofact_TetR', 'PA_CoA_Oxy5', 'DNA_alkylation', 'Pyr_redox_2', 'DotU']",1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
WP_098002455.1,zzzz304,"['CYP450_TxtE', 'TetR_N', 'TetR_C_11', 'efflux_EmrB', 'Rv0697', 'mycofact_glyco', 'mycofact_creat', 'actino_HemFlav', 'mycofact_rSAM', 'Mycofactocin_RRE', 'mycofactocin', 'mycofact_TetR', 'Sig70_famx2', 'Glyoxalase_6', 'DUF222', 'Tcp10_C', 'Pyr_redox_2', 'SDR_subfam_1', 'SHOCT']",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
WP_144641560.1,zzzz323,"['SDR_subfam_2', 'mft_etfB', 'FeFe_hydrog_B1', 'GG-red-SF', 'ETF_alpha', 'ETF', 'mycofact_OYE_2', 'mycofact_OYE_1', 'mycofact_rSAM', 'Mycofactocin_RRE', 'mycofactocin', 'mycofact_TetR', 'LCM', 'NUDIX', 'NYN_YacP', 'ROK_glcA_fam', 'ArsA_ATPase', 'ArsA_HSP20', 'Polyketide_cyc2']",1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
WP_208246047.1,zzzz327,"['Amidase_2', 'SP', 'GerE', 'AAA_22', 'AAA_25', 'TPR_12', 'NACHT', 'SDR_subfam_1', 'mycofact_glyco', 'mycofact_creat', 'actino_HemFlav', 'mycofact_rSAM', 'Mycofactocin_RRE', 'mycofactocin', 'Rv0697', 'mycofact_TetR', 'CycNucDiestase', 'TAT_signal_seq', 'Isochorismatase', 'PucR', 'HTH_30', 'HTH_8', 'HTH_1', 'HTH_23', 'HTH_AsnC-type', 'AA_permease_2', 'DUF6605']",1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
WP_068019169.1,zzzz331,"['CyoC', 'Peptidase_U4', 'NTP_transf_9', '4HBT_3', 'Amidohydro_2', 'mycofact_TetR', 'mycofactocin', 'Mycofactocin_RRE', 'mycofact_rSAM', 'mycofact_creat', 'SDR_subfam_2', 'mycofact_glyco', 'actino_HemFlav', 'Guanylate_cyc', 'Ad_Cy_reg', 'Bac_luciferase', 'LLM_DMSO2_sfnG', 'Amidohydro_3']",1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WP_085873463.1,zzzz335,"['DUF1931', 'DUF5335', 'DUF1254', 'DUF1214', 'mycofact_TetR', 'mycofactocin', 'Mycofactocin_RRE', 'mycofact_rSAM', 'actino_HemFlav', 'mycofact_creat', 'SDR_subfam_2', 'mycofact_glyco', 'Rxyl_3153', 'Fer4_15', 'nuoF_fam']",1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WP_221317851.1,zzzz353,"['Orn_aminotrans', 'DDAH_eukar', 'HTH_AsnC-type', 'MarR', 'Sigma70_r4', 'HTH_Tnp_ISL3', 'TrmB', 'Pyr_redox_2', 'Reductase_C', 'Glyoxalase_6', 'Sig70_famx2', 'mycofact_TetR', 'mycofactocin', 'Mycofactocin_RRE', 'mycofact_rSAM', 'actino_HemFlav', 'mycofact_creat', 'Rv0697', 'Asp_Glu_race', 'efflux_EmrB', 'TetR_N', 'TetR_C_11']",1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
WP_094653149.1,zzzz371,"['TrmB', 'GGDEF', 'GGDEF', 'ThiF', 'actino_HemFlav', 'mycofact_rSAM', 'Mycofactocin_RRE', 'mycofactocin', 'mycofact_TetR', 'Methyltransf_11', 'Phage_integrase', 'recomb_XerC']",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
WP_067804122.1,zzzz428,"['CYP450_TxtE', 'TetR_N', 'TetR_C_11', 'efflux_EmrB', 'Rv0697', 'mycofact_glyco', 'mycofact_creat', 'actino_HemFlav', 'mycofact_rSAM', 'Mycofactocin_RRE', 'mycofactocin', 'mycofact_TetR', 'Sig70_famx2', 'Glyoxalase_6', 'Pyr_redox_2', 'Reductase_C', 'HTH_AsnC-type', 'AsnC_trans_reg', 'MarR', 'DDAH_eukar', 'Orn_aminotrans']",1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
WP_028638918.1,zzzz451,"['DUF1059', 'Peripla_BP_3', 'ccpA', 'T2SSM', 'CDF', 'TetR_N', 'Beta-lactamase', 'mycofact_TetR', 'mycofactocin', 'Mycofactocin_RRE', 'mycofact_rSAM', 'actino_HemFlav', 'mycofact_creat', 'SDR_subfam_2', 'mycofact_glyco', 'cyc_hxne_CoA_dh', 'TetR_N', 'HTH_IclR', 'npdG']",1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WP_204835513.1,zzzz458,"['Cyt_bd_oxida_II', 'CydD', 'Usp', 'Usp', 'adk', 'Gpr1_Fun34_YaaH', 'mycofact_glyco', 'mycofact_rSAM', 'Mycofactocin_RRE', 'mycofactocin', 'NDMA_methanol', 'AAA_5', 'chaperone_ClpB', 'AAA_18', 'CbbQ_C', 'SelP_N', 'VWA_CoxE', 'Methyltransf_11', 'Response_reg', 'GerE', 'HisKA_3', 'Fe-ADH']",1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,1,0,1
WP_082807773.1,zzzz473,"['NDMA_methanol', 'mycofact_glyco', 'SDR_subfam_2', 'mycofact_creat', 'actino_HemFlav', 'mycofact_rSAM', 'Mycofactocin_RRE', 'mycofactocin', 'pgm', 'Trans_reg_C', 'tRNA_edit', 'ars_reduc_gluta', 'acr3', 'HTH_5', 'HTH_20', 'HTH_24', 'MarR_2', 'HTH_28']",1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
WP_135134138.1,zzzz507,"['TPR_14', 'AAA_5', 'Rxyl_3153', 'FAD_binding_3', 'actino_HemFlav', 'mycofact_TetR', 'mycofactocin', 'Mycofactocin_RRE', 'mycofact_rSAM', 'EAL', 'ACT_7', 'DUF5693', 'Pyrid_ox_like', 'TetR_C_1', 'MarR_2', 'HTH_24', 'drrA', 'drrB', 'Cm_res_leader', 'mycofact_creat', 'Peripla_BP_2']",1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
