Query,Genus/Species,Nucleotide_acc,Protein_acc,start,end,dir,PfamID1,Name1,Description1,E-value1,PfamID2,Name2,Description2,E-value2,PfamID3,Name3,Description3,E-value3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_113810871.1,Blastococcus sp. TBT05-19,NZ_QOHI01000002.1,WP_113810864.1,188194,186775,-,TIGR03965,TIGR03965,mycofact_glyco: mycofactocin system glycosyltransferase,1.1E-151,PF00535,Glycos_transf_2,Glycosyl transferase family 2,3E-23,PF13641,Glyco_tranf_2_3,Glycosyltransferase like family 2,1.2E-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_113810871.1,Blastococcus sp. TBT05-19,NZ_QOHI01000002.1,WP_113810865.1,188285,189278,+,PF01497,Peripla_BP_2,Periplasmic binding protein,3.4E-23,TIGR04281,TIGR04281,peripla_PGF_1: putative ABC transporter PGF-CTERM-modified substrate-binding protein,1.2E-13,TIGR03868,TIGR03868,"F420-O_ABCperi: proposed F420-0 ABC transporter, periplasmic F420-0 binding protein",3E-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_113810871.1,Blastococcus sp. TBT05-19,NZ_QOHI01000002.1,WP_113810866.1,189995,189299,-,TIGR03964,TIGR03964,mycofact_creat: mycofactocin system creatininase family protein,2.6E-100,PF02633,Creatininase,Creatinine amidohydrolase,6.6E-58,TIGR04448,TIGR04448,creatininase: creatininase,4.4E-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_113810871.1,Blastococcus sp. TBT05-19,NZ_QOHI01000002.1,WP_113810867.1,190801,190018,-,TIGR02154,TIGR02154,PhoB: phosphate regulon transcriptional regulatory protein PhoB,1.6E-18,TIGR02956,TIGR02956,TMAO_torS: TMAO reductase sytem sensor TorS,2.5E-18,PF00072,Response_reg,Response regulator receiver domain,4.6E-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_113810871.1,Blastococcus sp. TBT05-19,NZ_QOHI01000002.1,WP_113810868.1,190886,191252,+,PF17775,UPF0225,UPF0225 domain,5.4E-23,PF02810,SEC-C,SEC-C motif,8.3E-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_113810871.1,Blastococcus sp. TBT05-19,NZ_QOHI01000002.1,WP_113810869.1,191292,191772,+,PF16242,Pyrid_ox_like,Pyridoxamine 5'-phosphate oxidase like,7.4E-50,TIGR03618,TIGR03618,Rv1155_F420: PPOX class probable F420-dependent enzyme,3.5E-11,PF01243,Putative_PNPOx,Pyridoxamine 5'-phosphate oxidase,9.5E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_113810871.1,Blastococcus sp. TBT05-19,NZ_QOHI01000002.1,WP_113811117.1,193571,191768,-,PF00563,EAL,EAL domain,4.4E-71,TIGR00254,TIGR00254,GGDEF: diguanylate cyclase (GGDEF) domain,3.6E-38,PF00990,GGDEF,"Diguanylate cyclase, GGDEF domain",6.1E-38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_113810871.1,Blastococcus sp. TBT05-19,NZ_QOHI01000002.1,WP_113810870.1,194877,193653,-,TIGR03962,TIGR03962,mycofact_rSAM: mycofactocin radical SAM maturase,3.6E-195,TIGR04545,TIGR04545,rSAM_ahbD_hemeb: heme b synthase,6E-47,TIGR04055,TIGR04055,rSAM_NirJ2: putative heme d1 biosynthesis radical SAM protein NirJ2,6.5E-41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_113810871.1,Blastococcus sp. TBT05-19,NZ_QOHI01000002.1,WP_113810871.1,195164,194873,-,RREFam016,Mycofactocin_RRE,Stand-alone RRE protein in a mycofactocin cluster,2.2E-32,TIGR03967,TIGR03967,mycofact_MftB: putative mycofactocin binding protein MftB,3.5E-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_113810871.1,Blastococcus sp. TBT05-19,NZ_QOHI01000002.1,WP_199580276.1,195300,195177,-,TIGR03969,TIGR03969,mycofactocin: mycofactocin precursor,4.7E-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_113810871.1,Blastococcus sp. TBT05-19,NZ_QOHI01000002.1,WP_113810872.1,195425,196013,+,TIGR03968,TIGR03968,mycofact_TetR: mycofactocin system transcriptional regulator,1.7E-68,PF17754,TetR_C_14,MftR C-terminal domain,1.9E-32,PF00440,TetR_N,"Bacterial regulatory proteins, tetR family",3.6E-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_113810871.1,Blastococcus sp. TBT05-19,NZ_QOHI01000002.1,WP_113810873.1,196100,197309,+,TIGR03966,TIGR03966,"actino_HemFlav: heme/flavin dehydrogenase, mycofactocin system",2.3E-206,PF01070,FMN_dh,FMN-dependent dehydrogenase,7.5E-106,TIGR02708,TIGR02708,L_lactate_ox: L-lactate oxidase,6.2E-46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_113810871.1,Blastococcus sp. TBT05-19,NZ_QOHI01000002.1,WP_158544493.1,197336,197756,+,PF08044,DUF1707,Domain of unknown function (DUF1707),8.8E-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_113810871.1,Blastococcus sp. TBT05-19,NZ_QOHI01000002.1,WP_113810875.1,197990,197771,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_113810871.1,Blastococcus sp. TBT05-19,NZ_QOHI01000002.1,WP_113810876.1,198557,198008,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_113810871.1,Blastococcus sp. TBT05-19,NZ_QOHI01000002.1,WP_113810877.1,200047,198622,-,PF01494,FAD_binding_3,FAD binding domain,8.3E-67,TIGR01988,TIGR01988,"Ubi-OHases: ubiquinone biosynthesis hydroxylase, UbiH/UbiF/VisC/COQ6 family",9.3E-34,TIGR01984,TIGR01984,UbiH: 2-polyprenyl-6-methoxyphenol 4-hydroxylase,1.3E-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_113810871.1,Blastococcus sp. TBT05-19,NZ_QOHI01000002.1,WP_113810878.1,200192,201320,+,TIGR03989,TIGR03989,"Rxyl_3153: NDMA-dependent alcohol dehydrogenase, Rxyl_3153 family",6.2E-182,TIGR02818,TIGR02818,adh_III_F_hyde: S-(hydroxymethyl)glutathione dehydrogenase/class III alcohol dehydrogenase,3.1E-74,TIGR03451,TIGR03451,mycoS_dep_FDH: S-(hydroxymethyl)mycothiol dehydrogenase,8.8E-65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_084483987.1,Nocardia anaemiae NBRC 100462,NZ_BDAZ01000012.1,WP_062984021.1,161402,160778,-,PF00440,TetR_N,"Bacterial regulatory proteins, tetR family",1.3E-17,TIGR03613,TIGR03613,RutR: pyrimidine utilization regulatory protein R,9.5E-10,TIGR03968,TIGR03968,mycofact_TetR: mycofactocin system transcriptional regulator,2.4E-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_084483987.1,Nocardia anaemiae NBRC 100462,NZ_BDAZ01000012.1,WP_062983888.1,161764,161407,-,PF03779,SPW,SPW repeat,4.1E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_084483987.1,Nocardia anaemiae NBRC 100462,NZ_BDAZ01000012.1,WP_062983890.1,161996,163229,+,PF07992,Pyr_redox_2,Pyridine nucleotide-disulphide oxidoreductase,2.3E-60,TIGR02374,TIGR02374,"nitri_red_nirB: nitrite reductase [NAD(P)H], large subunit",9.3E-44,TIGR03385,TIGR03385,CoA_CoA_reduc: CoA-disulfide reductase,2.4E-34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_084483987.1,Nocardia anaemiae NBRC 100462,NZ_BDAZ01000012.1,WP_062983892.1,163258,164020,+,TIGR00067,TIGR00067,glut_race: glutamate racemase,3.5E-35,PF01177,Asp_Glu_race,Asp/Glu/Hydantoin racemase,3.3E-21,TIGR00035,TIGR00035,asp_race: aspartate racemase,4.2E-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_084483987.1,Nocardia anaemiae NBRC 100462,NZ_BDAZ01000012.1,WP_062984023.1,164099,164840,+,PF08713,DNA_alkylation,DNA alkylation repair enzyme,7.5E-66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_084483987.1,Nocardia anaemiae NBRC 100462,NZ_BDAZ01000012.1,WP_062983894.1,165909,164853,-,TIGR02160,TIGR02160,"PA_CoA_Oxy5: phenylacetate-CoA oxygenase/reductase, PaaK subunit",1.1E-78,TIGR02008,TIGR02008,fdx_plant: ferredoxin [2Fe-2S],3E-17,PF00111,Fer2,2Fe-2S iron-sulfur cluster binding domain,1.6E-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_084483987.1,Nocardia anaemiae NBRC 100462,NZ_BDAZ01000012.1,WP_062983896.1,166591,165952,-,PF00440,TetR_N,"Bacterial regulatory proteins, tetR family",1.5E-07,PF02909,TetR_C_1,"Tetracyclin repressor-like, C-terminal domain",1.9E-07,TIGR03384,TIGR03384,betaine_BetI: transcriptional repressor BetI,3E-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_084483987.1,Nocardia anaemiae NBRC 100462,NZ_BDAZ01000012.1,WP_107660968.1,166966,167026,+,TIGR03969,TIGR03969,mycofactocin: mycofactocin precursor,2.3E-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_084483987.1,Nocardia anaemiae NBRC 100462,NZ_BDAZ01000012.1,WP_084483987.1,167040,168588,+,TIGR03962,TIGR03962,mycofact_rSAM: mycofactocin radical SAM maturase,8.3E-196,TIGR04545,TIGR04545,rSAM_ahbD_hemeb: heme b synthase,3.4E-47,TIGR04055,TIGR04055,rSAM_NirJ2: putative heme d1 biosynthesis radical SAM protein NirJ2,2.6E-43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_084483987.1,Nocardia anaemiae NBRC 100462,NZ_BDAZ01000012.1,WP_062983900.1,168819,170220,+,TIGR03965,TIGR03965,mycofact_glyco: mycofactocin system glycosyltransferase,1.5E-189,PF00535,Glycos_transf_2,Glycosyl transferase family 2,9.5E-27,TIGR03937,TIGR03937,"PgaC_IcaA: poly-beta-1,6 N-acetyl-D-glucosamine synthase",1.5E-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_084483987.1,Nocardia anaemiae NBRC 100462,NZ_BDAZ01000012.1,WP_062983902.1,170264,171692,+,TIGR03970,TIGR03970,"Rv0697: dehydrogenase, Rv0697 family",2.4E-183,TIGR01810,TIGR01810,betA: choline dehydrogenase,2.9E-80,TIGR04542,TIGR04542,GMC_mycofac_2: GMC family mycofactocin-associated oxidreductase,8.9E-64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_084483987.1,Nocardia anaemiae NBRC 100462,NZ_BDAZ01000012.1,WP_062983904.1,171822,173178,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_084483987.1,Nocardia anaemiae NBRC 100462,NZ_BDAZ01000012.1,WP_062983906.1,173610,191268,+,PF00501,AMP-binding,AMP-binding enzyme,0,PF00668,Condensation,Condensation domain,0,TIGR01733,TIGR01733,AA-adenyl-dom: amino acid adenylation domain,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_084483987.1,Nocardia anaemiae NBRC 100462,NZ_BDAZ01000012.1,WP_062983908.1,191267,216407,+,PF00501,AMP-binding,AMP-binding enzyme,0,PF00668,Condensation,Condensation domain,0,TIGR01733,TIGR01733,AA-adenyl-dom: amino acid adenylation domain,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_084483987.1,Nocardia anaemiae NBRC 100462,NZ_BDAZ01000012.1,WP_062983910.1,216432,216651,+,PF03621,MbtH,MbtH-like protein,5.6E-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_084483987.1,Nocardia anaemiae NBRC 100462,NZ_BDAZ01000012.1,WP_062983912.1,218051,216710,-,PF01381,HTH_3,Helix-turn-helix,0.00014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_084483987.1,Nocardia anaemiae NBRC 100462,NZ_BDAZ01000012.1,WP_062983916.1,219363,218565,-,TIGR02425,TIGR02425,decarb_PcaC: 4-carboxymuconolactone decarboxylase,3.4E-42,PF02627,CMD,Carboxymuconolactone decarboxylase family,6.1E-42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_203828539.1,Actinoplanes palleronii,NZ_BOMS01000106.1,WP_067697395.1,31005,31221,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_203828539.1,Actinoplanes palleronii,NZ_BOMS01000106.1,WP_239164732.1,32305,31228,-,PF12275,DUF3616,Protein of unknown function (DUF3616),1E-119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_203828539.1,Actinoplanes palleronii,NZ_BOMS01000106.1,WP_203828533.1,32354,32810,+,TIGR01575,TIGR01575,rimI: ribosomal-protein-alanine acetyltransferase,5.5E-17,PF00583,Acetyltransf_1,Acetyltransferase (GNAT) family,1E-16,PF13673,Acetyltransf_10,Acetyltransferase (GNAT) domain,5E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_203828539.1,Actinoplanes palleronii,NZ_BOMS01000106.1,WP_203828534.1,33879,32994,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_203828539.1,Actinoplanes palleronii,NZ_BOMS01000106.1,WP_203828535.1,35058,33942,-,PF14020,DUF4236,Protein of unknown function (DUF4236),4.6E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_203828539.1,Actinoplanes palleronii,NZ_BOMS01000106.1,WP_203828536.1,35250,36000,+,PF05901,Excalibur,Excalibur calcium-binding domain,3.3E-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_203828539.1,Actinoplanes palleronii,NZ_BOMS01000106.1,WP_239164733.1,37738,36217,-,TIGR03970,TIGR03970,"Rv0697: dehydrogenase, Rv0697 family",5.3E-116,TIGR01810,TIGR01810,betA: choline dehydrogenase,3.3E-80,PF00732,GMC_oxred_N,GMC oxidoreductase,3.2E-61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_203828539.1,Actinoplanes palleronii,NZ_BOMS01000106.1,WP_203828538.1,37870,37999,+,TIGR03969,TIGR03969,mycofactocin: mycofactocin precursor,1.7E-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_203828539.1,Actinoplanes palleronii,NZ_BOMS01000106.1,WP_203828539.1,38009,38306,+,RREFam016,Mycofactocin_RRE,Stand-alone RRE protein in a mycofactocin cluster,2.3E-33,TIGR03967,TIGR03967,mycofact_MftB: putative mycofactocin binding protein MftB,3.7E-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_203828539.1,Actinoplanes palleronii,NZ_BOMS01000106.1,WP_203828540.1,38295,39525,+,TIGR03962,TIGR03962,mycofact_rSAM: mycofactocin radical SAM maturase,4.2E-199,TIGR04545,TIGR04545,rSAM_ahbD_hemeb: heme b synthase,2.2E-48,TIGR04055,TIGR04055,rSAM_NirJ2: putative heme d1 biosynthesis radical SAM protein NirJ2,1.7E-43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_203828539.1,Actinoplanes palleronii,NZ_BOMS01000106.1,WP_203828541.1,39524,40706,+,TIGR03966,TIGR03966,"actino_HemFlav: heme/flavin dehydrogenase, mycofactocin system",1.1E-201,PF01070,FMN_dh,FMN-dependent dehydrogenase,3.1E-105,TIGR02708,TIGR02708,L_lactate_ox: L-lactate oxidase,6.2E-45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_203828539.1,Actinoplanes palleronii,NZ_BOMS01000106.1,WP_239164734.1,40705,41422,+,TIGR03964,TIGR03964,mycofact_creat: mycofactocin system creatininase family protein,2.6E-95,PF02633,Creatininase,Creatinine amidohydrolase,1.6E-58,TIGR04448,TIGR04448,creatininase: creatininase,1.3E-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_203828539.1,Actinoplanes palleronii,NZ_BOMS01000106.1,WP_203828543.1,41418,42924,+,TIGR03965,TIGR03965,mycofact_glyco: mycofactocin system glycosyltransferase,5E-116,PF00535,Glycos_transf_2,Glycosyl transferase family 2,1.6E-18,TIGR03937,TIGR03937,"PgaC_IcaA: poly-beta-1,6 N-acetyl-D-glucosamine synthase",2.8E-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_203828539.1,Actinoplanes palleronii,NZ_BOMS01000106.1,WP_203828544.1,43445,42815,-,TIGR03968,TIGR03968,mycofact_TetR: mycofactocin system transcriptional regulator,1.2E-75,PF17754,TetR_C_14,MftR C-terminal domain,2.5E-40,PF00440,TetR_N,"Bacterial regulatory proteins, tetR family",1.5E-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_203828539.1,Actinoplanes palleronii,NZ_BOMS01000106.1,WP_203828545.1,44714,43535,-,TIGR03966,TIGR03966,"actino_HemFlav: heme/flavin dehydrogenase, mycofactocin system",3.2E-210,PF01070,FMN_dh,FMN-dependent dehydrogenase,4.2E-107,TIGR02708,TIGR02708,L_lactate_ox: L-lactate oxidase,7.1E-44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_203828539.1,Actinoplanes palleronii,NZ_BOMS01000106.1,WP_203828546.1,45732,44874,-,TIGR03971,TIGR03971,SDR_subfam_1: SDR family mycofactocin-dependent oxidoreductase,7.6E-99,PF13561,adh_short_C2,Enoyl-(Acyl carrier protein) reductase,8.7E-37,TIGR04504,TIGR04504,SDR_subfam_2: SDR family mycofactocin-dependent oxidoreductase,2E-35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_203828539.1,Actinoplanes palleronii,NZ_BOMS01000106.1,WP_203828547.1,47308,45772,-,PF00171,Aldedh,Aldehyde dehydrogenase family,1.3E-144,TIGR01804,TIGR01804,BADH: betaine-aldehyde dehydrogenase,8E-122,TIGR04284,TIGR04284,"aldehy_Rv0768: aldehyde dehydrogenase, Rv0768 family",1.2E-119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_012835462.1,Gordonia bronchialis,NZ_CP082859.1,WP_012835454.1,2490066,2489634,-,TIGR03618,TIGR03618,Rv1155_F420: PPOX class probable F420-dependent enzyme,3.4E-32,PF01243,Putative_PNPOx,Pyridoxamine 5'-phosphate oxidase,1.4E-12,TIGR03666,TIGR03666,"Rv2061_F420: PPOX class probable F420-dependent enzyme, Rv2061 family",6E-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_012835462.1,Gordonia bronchialis,NZ_CP082859.1,WP_223375041.1,2491414,2490082,-,TIGR04542,TIGR04542,GMC_mycofac_2: GMC family mycofactocin-associated oxidreductase,7.9E-198,TIGR03970,TIGR03970,"Rv0697: dehydrogenase, Rv0697 family",4E-59,PF00732,GMC_oxred_N,GMC oxidoreductase,8.1E-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_012835462.1,Gordonia bronchialis,NZ_CP082859.1,WP_223375043.1,2492907,2491452,-,TIGR03965,TIGR03965,mycofact_glyco: mycofactocin system glycosyltransferase,2E-139,PF00535,Glycos_transf_2,Glycosyl transferase family 2,3.3E-22,TIGR03937,TIGR03937,"PgaC_IcaA: poly-beta-1,6 N-acetyl-D-glucosamine synthase",2E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_012835462.1,Gordonia bronchialis,NZ_CP082859.1,WP_012835457.1,2493617,2492903,-,TIGR03964,TIGR03964,mycofact_creat: mycofactocin system creatininase family protein,3.4E-110,PF02633,Creatininase,Creatinine amidohydrolase,3.2E-57,TIGR04448,TIGR04448,creatininase: creatininase,1.4E-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_012835462.1,Gordonia bronchialis,NZ_CP082859.1,WP_012835458.1,2493810,2494923,+,PF02515,CoA_transf_3,CoA-transferase family III,4.9E-78,TIGR03253,TIGR03253,oxalate_frc: formyl-CoA transferase,6.8E-33,TIGR04253,TIGR04253,mesacon_CoA_iso: mesaconyl-CoA isomerase,0.00058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_012835462.1,Gordonia bronchialis,NZ_CP082859.1,WP_012835459.1,2495794,2494981,-,TIGR03971,TIGR03971,SDR_subfam_1: SDR family mycofactocin-dependent oxidoreductase,2.9E-95,PF13561,adh_short_C2,Enoyl-(Acyl carrier protein) reductase,3.6E-47,PF00106,adh_short,short chain dehydrogenase,3.4E-43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_012835462.1,Gordonia bronchialis,NZ_CP082859.1,WP_223375045.1,2497068,2495844,-,TIGR03966,TIGR03966,"actino_HemFlav: heme/flavin dehydrogenase, mycofactocin system",7.2E-219,PF01070,FMN_dh,FMN-dependent dehydrogenase,3.5E-101,TIGR02708,TIGR02708,L_lactate_ox: L-lactate oxidase,1.2E-44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_012835462.1,Gordonia bronchialis,NZ_CP082859.1,WP_012835461.1,2498475,2497185,-,TIGR03962,TIGR03962,mycofact_rSAM: mycofactocin radical SAM maturase,8.5E-195,TIGR04545,TIGR04545,rSAM_ahbD_hemeb: heme b synthase,3.4E-50,TIGR04303,TIGR04303,GeoRSP_rSAM: GeoRSP system radical SAM/SPASM protein,3.8E-45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_012835462.1,Gordonia bronchialis,NZ_CP082859.1,WP_012835462.1,2498901,2498547,-,RREFam016,Mycofactocin_RRE,Stand-alone RRE protein in a mycofactocin cluster,2.6E-33,TIGR03967,TIGR03967,mycofact_MftB: putative mycofactocin binding protein MftB,4.1E-31,RREFam004,Thiopeptide_F_RRE,RRE-containing F protein in a thiopeptide cluster,0.00022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_012835462.1,Gordonia bronchialis,NZ_CP082859.1,WP_223375384.1,2498993,2498900,-,TIGR03969,TIGR03969,mycofactocin: mycofactocin precursor,8.2E-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_012835462.1,Gordonia bronchialis,NZ_CP082859.1,WP_012835464.1,2499144,2499774,+,TIGR03968,TIGR03968,mycofact_TetR: mycofactocin system transcriptional regulator,7.2E-88,PF17754,TetR_C_14,MftR C-terminal domain,8.8E-41,PF00440,TetR_N,"Bacterial regulatory proteins, tetR family",5.4E-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_012835462.1,Gordonia bronchialis,NZ_CP082859.1,WP_012835465.1,2499843,2500902,+,TIGR02160,TIGR02160,"PA_CoA_Oxy5: phenylacetate-CoA oxygenase/reductase, PaaK subunit",5.4E-74,TIGR02008,TIGR02008,fdx_plant: ferredoxin [2Fe-2S],7.9E-17,PF00175,NAD_binding_1,Oxidoreductase NAD-binding domain,1.4E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_012835462.1,Gordonia bronchialis,NZ_CP082859.1,WP_223375047.1,2500948,2501362,+,PF13781,DoxX_3,DoxX-like family,0.00064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_012835462.1,Gordonia bronchialis,NZ_CP082859.1,WP_012835467.1,2502121,2501389,-,PF08713,DNA_alkylation,DNA alkylation repair enzyme,2.5E-53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_012835462.1,Gordonia bronchialis,NZ_CP082859.1,WP_012835468.1,2503333,2502127,-,PF07992,Pyr_redox_2,Pyridine nucleotide-disulphide oxidoreductase,9.7E-57,TIGR02374,TIGR02374,"nitri_red_nirB: nitrite reductase [NAD(P)H], large subunit",4.9E-46,TIGR03385,TIGR03385,CoA_CoA_reduc: CoA-disulfide reductase,4.5E-34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_012835462.1,Gordonia bronchialis,NZ_CP082859.1,WP_012835469.1,2504001,2503404,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_012835462.1,Gordonia bronchialis,NZ_CP082859.1,WP_012835470.1,2504648,2503997,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_040167478.1,Microbacterium gorillae,NZ_LN648875.1,WP_040167465.1,981523,980494,-,TIGR03265,TIGR03265,"PhnT2: putative 2-aminoethylphosphonate ABC transporter, ATP-binding protein",2.1E-102,TIGR01187,TIGR01187,"potA: polyamine ABC transporter, ATP-binding protein",1.2E-93,TIGR00968,TIGR00968,"3a0106s01: sulfate ABC transporter, ATP-binding protein",3.7E-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_040167478.1,Microbacterium gorillae,NZ_LN648875.1,WP_040167466.1,982681,981604,-,PF13343,SBP_bac_6,Bacterial extracellular solute-binding protein,3.1E-29,PF13416,SBP_bac_8,Bacterial extracellular solute-binding protein,6.8E-21,TIGR03261,TIGR03261,"phnS2: putative 2-aminoethylphosphonate ABC transporter, periplasmic 2-aminoethylphosphonate-binding protein",4.2E-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_040167478.1,Microbacterium gorillae,NZ_LN648875.1,WP_195907876.1,984031,983074,-,PF01636,APH,Phosphotransferase enzyme family,6.2E-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_040167478.1,Microbacterium gorillae,NZ_LN648875.1,WP_040167468.1,985538,984125,-,TIGR03965,TIGR03965,mycofact_glyco: mycofactocin system glycosyltransferase,2.5E-128,PF00535,Glycos_transf_2,Glycosyl transferase family 2,2.3E-20,PF13641,Glyco_tranf_2_3,Glycosyltransferase like family 2,7.1E-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_040167478.1,Microbacterium gorillae,NZ_LN648875.1,WP_040167469.1,986248,985534,-,TIGR03964,TIGR03964,mycofact_creat: mycofactocin system creatininase family protein,7.5E-89,PF02633,Creatininase,Creatinine amidohydrolase,4.8E-59,TIGR04448,TIGR04448,creatininase: creatininase,1.8E-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_040167478.1,Microbacterium gorillae,NZ_LN648875.1,WP_230206511.1,986339,987833,+,TIGR03970,TIGR03970,"Rv0697: dehydrogenase, Rv0697 family",1.2E-117,TIGR01810,TIGR01810,betA: choline dehydrogenase,6.1E-78,PF00732,GMC_oxred_N,GMC oxidoreductase,1.3E-57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_040167478.1,Microbacterium gorillae,NZ_LN648875.1,WP_040167474.1,989064,987840,-,TIGR03966,TIGR03966,"actino_HemFlav: heme/flavin dehydrogenase, mycofactocin system",1.4E-197,PF01070,FMN_dh,FMN-dependent dehydrogenase,3.8E-98,TIGR02708,TIGR02708,L_lactate_ox: L-lactate oxidase,2.5E-40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
